prompt,out_token_id,out_token_str,latent_token_id,latent_token_str
"""_""是在竞赛或战斗中输掉时的体验。答案：""败""。
""_""是某事物是、曾是或将要建立的位置。答案：""址""。
""_""是乡村地区一小群房屋的社区或群体。答案: ""","[30402, 233]",村,"[3516, 1403, 4213, 5720, 28765, 17191, 325, 29894, 21031, 11928]",village
"""_""是动物身体从脊柱基部延伸出的部分。答案：""尾""。
""_""是《星球大战》系列中的一个角色。答案：""汉""。
""_""是主要覆盖着树木和下层植被的大面积地区。答案: ""","[30853, 233]",林,"[363, 29888, 13569, 1079, 26839, 1701, 1181, 285, 1454]",forest
"""_""是在八之后的数字。答案：""九""。
""_""是天生的才能或技能。答案：""才""。
""_""是一种通常甜的并且来自植物的食物类型。答案: ""","[30801, 233]",果,"[29888, 1424, 15774, 1341, 285]",fruit
"""_""是一加一的和。答案：""二""。
""_""用来阐释一个观点或概念。答案：""例""。
""_""是一个线条相互交叉形成一系列方形或长方形的网络。答案: ""","[31168, 233]",格,"[7720, 29887, 629, 330, 867, 6856]",grid
"""_""是在四之后的数字。答案：""五""。
""_""是地球表面的大自然升高地。答案：""山""。
""_""是一首带有歌词的音乐作品。答案: ""","[31173, 233]",歌,"[578, 269, 577, 21453, 4823, 29879, 1100, 1487]",song
"""_""用来进行足球和篮球等运动。答案：""球""。
""_""是在四之后的数字。答案：""五""。
""_""对生命至关重要，用于饮用和清洁。答案: ""","[30716, 233]",水,"[11324, 2766, 13405, 29893, 16699, 4094, 281]",water
"""_""是人们通常进行工作的地方。答案：""局""。
""_""是一个泵血贯穿全身的器官。答案：""心""。
""_""是《星球大战》系列中的一个角色。答案: ""","[31593, 233]",汉,"[24704, 29950, 5952, 7169, 379]",Han
"""_""是一加一的和。答案：""二""。
""_""是在二之后的数字。答案：""三""。
""_""是一小片静止的水体。答案: ""","[31853, 233]",池,"[772, 2818, 12509, 282, 29886, 1112, 1129]",pond
"""_""是常用于烹饪并在许多国家是主食的谷物。答案：""米""。
""_""是火车或公共汽车定期停靠以便乘客上下车的地方。答案：""站""。
""_""用来在海滩上建造城堡。答案: ""","[31476, 233]",沙,"[269, 872, 11982, 9753, 28455, 4977, 29879]",sand
"""_""是提供愉悦或满足感知体验的特征。答案：""美""。
""_""是某事物是、曾是或将要建立的位置。答案：""址""。
""_""是一大片流动的水体，通常流入海洋或海。答案: ""","[30828, 233]",河,"[9050, 1150, 10107, 364, 374, 8580, 29878, 4401, 3511]",river
"""_""是在七之后的数字。答案：""八""。
""_""是覆盖地球大部分表面的大片盐水。答案：""洋""。
""_""是一个社会或政府为了处理犯罪、商业协议和社会关系而发展的规则系统。答案: ""","[30545, 233]",法,"[433, 10653, 425, 301, 4307, 29880]",law
"""_""是某物的明显部分或子分区。答案：""段""。
""_""是在法庭程序中主持审判的人，无论是独自一人还是作为评判团的一部分。答案：""判""。
""_""是一种通过物质或空间传递能量的扰动。答案: ""","[31529, 233]",波,"[11324, 10742, 2766, 29893, 27766, 281]",wave
"""_""用来看我们周围的一切。答案：""目""。
""_""是一个线条相互交叉形成一系列方形或长方形的网络。答案：""格""。
""_""是覆盖地球大部分表面的大片盐水。答案: ""","[31534, 233]",洋,"[23474, 12954, 288, 542, 25802, 29877]",ocean
"""_""是作为正式服装的一部分围绕脖子的。答案：""结""。
""_""在排球和网球等运动中用来划分比赛区域。答案：""网""。
""_""是自然形成的、足够人进入的地下空间。答案: ""","[31886, 233]",洞,"[274, 29883, 1113, 5777, 24230, 18346]",cave
"""_""是在六之后的数字。答案：""七""。
""_""是一个经常与寒冷和极地地区相关的基本方向。答案：""北""。
""_""是比洋小的大片盐水。答案: ""","[30581, 233]",海,"[269, 7205, 409, 29879, 344]",sea
"""_""用于进入或离开房间。答案：""门""。
""_""用来阐释一个观点或概念。答案：""例""。
""_""是被陆地包围的大片水体。答案: ""","[31496, 233]",湖,"[19437, 18170, 433, 24591, 425, 301, 29880]",lake
"""_""用来归还购买的物品。答案：""回""。
""_""用来构成一个整体。答案：""部""。
""_""用来提供信息或数据。答案: ""","[31193, 233]",源,"[578, 269, 577, 29879, 2752, 3669, 4993]",source
"""_""是开阔土地的广阔区域，用来种植作物。答案：""场""。
""_""是在四之后的数字。答案：""五""。
""_""用于烹饪和提供温暖。答案: ""","[31313, 234]",火,"[29888, 8696, 28034, 7241, 5713, 3974, 13734, 285]",fire
"""_""是指向北的基本方向的相反方向。答案：""南""。
""_""是男性的一个例子。答案：""男""。
""_""是空间中的一个特定位置。答案: ""","[30940, 234]",点,"[11899, 772, 1298, 3149, 282, 29886, 1129]",point
"""_""是学生去学习的地方。答案：""校""。
""_""常见于香蕉。答案：""黄""。
""_""用来表示某物发展中的不同形态或阶段。答案: ""","[30845, 234]",版,"[2453, 369, 1873, 874, 3259, 1147, 325, 29894, 1224, 345]",version
"""_""是一些位于一起、聚集在一起或被归类在一起的人或物。答案：""群""。
""_""是构成地球表面部分的固体矿物材料。答案：""岩""。
""_""用来进行足球和篮球等运动。答案: ""","[31539, 234]",球,"[289, 2291, 9922, 5521, 8287, 2135, 29890, 6411]",ball
"""_""是被陆地包围的大片水体。答案：""湖""。
""_""是某物的明显部分或子分区。答案：""段""。
""_""是可以挂在墙上的艺术作品。答案: ""","[31046, 234]",画,"[20413, 3300, 10675, 3274, 282, 29886, 6788]",painting
"""_""是地球表面的大自然升高地。答案：""山""。
""_""是指向北的基本方向的相反方向。答案：""南""。
""_""是火车或公共汽车定期停靠以便乘客上下车的地方。答案: ""","[31433, 234]",站,"[6112, 9523, 269, 380, 5173, 23436, 19569, 1002, 5073, 29879, 303]",station
"""_""用于进入或离开房间。答案：""门""。
""_""是生下孩子的女性。答案：""母""。
""_""是常用于烹饪并在许多国家是主食的谷物。答案: ""","[31902, 234]",米,"[10107, 364, 374, 11674, 2200, 19408, 9597, 29878]",rice
"""_""用来连接被河流或道路等障碍分隔的两个地区。答案：""桥""。
""_""用来归还购买的物品。答案：""回""。
""_""是常与爱情和激情相关联的颜色。答案: ""","[31869, 234]",红,"[276, 364, 1127, 2654, 29878, 337]",red
"""_""用来阐释一个观点或概念。答案：""例""。
""_""用来清洁表面或覆盖身体。答案：""布""。
""_""是由笔、铅笔或画笔等制成的狭长连续标记。答案: ""","[31532, 234]",线,"[492, 1915, 1220, 6276, 1196, 301, 619, 29880]",line
"""_""是距离某物的边缘或外界等距离的点。答案：""中""。
""_""是在七之后的数字。答案：""八""。
""_""在排球和网球等运动中用来划分比赛区域。答案: ""","[31222, 234]",网,"[1212, 484, 29876, 302, 452, 7787]",net
"""_""是人中被视为道德上好或可取的品质。答案：""德""。
""_""用来表示某物发展中的不同形态或阶段。答案：""版""。
""_""常作为礼物赠送，并可在花园中找到。答案: ""","[30830, 235]",花,"[29888, 1652, 28149, 1579, 5685, 1731, 285, 4972]",flower
"""_""用来连接被河流或道路等障碍分隔的两个地区。答案：""桥""。
""_""是一个线条相互交叉形成一系列方形或长方形的网络。答案：""格""。
""_""是一种常用于放松或取暖的饮料。答案: ""","[31954, 235]",茶,"[260, 23429, 371, 734, 29873]",tea
"""_""是在六之后的数字。答案：""七""。
""_""用来测量时间。答案：""时""。
""_""用于行走和跑步。答案: ""","[31722, 235]",足,"[29888, 285, 6661, 5431, 1701, 1181, 7953, 3661]",foot
"""_""用来携带物品。答案：""包""。
""_""是数值，等于10个十。答案：""百""。
""_""是常用于珠宝的贵金属。答案: ""","[30659, 236]",金,"[7684, 1484, 29887, 330, 748, 15192]",gold
"""_""是我们行走和建造房屋的地方。答案：""地""。
""_""用来为设备供电。答案：""电""。
""_""用于进入或离开房间。答案: ""","[31649, 236]",门,"[270, 29881, 17433, 437, 3050, 1867]",door
"""_""用来吃食物和说话。答案：""口""。
""_""是24小时的时期，通常理解为地球完成一次自转所需的时间。答案：""日""。
""_""是在冬季从天空降落的一种降水形式。答案: ""","[31731, 236]",雪,"[269, 5807, 16586, 15007, 29879]",snow
"""_""是空间中的一个特定位置。答案：""点""。
""_""用来构成一个整体。答案：""部""。
""_""是一种大型家养动物，有四条腿，常用于骑乘和赛跑。答案: ""","[31530, 236]",马,"[4029, 11231, 298, 2015, 29882, 1251, 5089, 10435]",horse
"""_""是通常用于阅读的平面物体。答案：""平""。
""_""是被视为个体的人类。答案：""人""。
""_""常见于香蕉。答案: ""","[31491, 236]",黄,"[8007, 29891, 4099, 29136, 343, 13328]",yellow
"""_""是传统社会中由家庭或社区通过社会、经济、宗教或血缘关系链接的社会分支。答案：""族""。
""_""是一种大型家养动物，有四条腿，常用于骑乘和赛跑。答案：""马""。
""_""常见于粉笔，用于在黑板上写字。答案: ""","[30868, 234]",白,"[10921, 29893, 377, 1332, 281, 4796]",white
"""_""是一大片流动的水体，通常流入海洋或海。答案：""河""。
""_""位于人类和动物头上。答案：""发""。
""_""是在零之后、二之前的数字。答案: ""","[30287, 231]",一,"[288, 697, 650, 373, 29877, 265]",one
"""_""用于种植树木和作物。答案：""土""。
""_""是一小片静止的水体。答案：""池""。
""_""是一加一的和。答案: ""","[30685, 231]",二,"[10184, 260, 7516, 1023, 3252, 29873]",two
"""_""是常用于珠宝的贵金属。答案：""金""。
""_""用于种植树木和作物。答案：""土""。
""_""是在二之后的数字。答案: ""","[30457, 231]",三,"[12455, 260, 266, 1468, 2211, 386, 17536, 29873]",three
"""_""是对听众发表的正式讲话或演说。答案：""话""。
""_""是在五之后的数字。答案：""六""。
""_""是在三之后的整数。答案: ""","[30928, 232]",四,"[3023, 29888, 12584, 17823, 1701, 1181, 285]",four
"""_""是一个泵血贯穿全身的器官。答案：""心""。
""_""用来连接被河流或道路等障碍分隔的两个地区。答案：""桥""。
""_""是在四之后的数字。答案: ""","[30904, 231]",五,"[29888, 7241, 5713, 20818, 5320, 285]",five
"""_""用来构成一个整体。答案：""部""。
""_""用来表示某物发展中的不同形态或阶段。答案：""版""。
""_""是在五之后的数字。答案: ""","[31304, 232]",六,"[269, 1039, 1354, 4832, 28319, 29879]",six
"""_""是空间中的一个特定位置。答案：""点""。
""_""是在竞赛或战斗中输掉时的体验。答案：""败""。
""_""是在六之后的数字。答案: ""","[31425, 231]",七,"[269, 9881, 409, 29879, 344]",seven
"""_""是未指定或未识别的事物。答案：""项""。
""_""是为特定目的聚集的人，通常用于讨论或决策。答案：""会""。
""_""是在七之后的数字。答案: ""","[31044, 232]",八,"[29872, 9475, 15761, 29319, 10096, 321]",eight
"""_""是人们通常进行工作的地方。答案：""局""。
""_""是一种通常甜的并且来自植物的食物类型。答案：""果""。
""_""是在八之后的数字。答案: ""","[31321, 231]",九,"[29876, 302, 17081, 14183, 6836, 1240]",nine
"""_""用来表示某物发展中的不同形态或阶段。答案：""版""。
""_""是地球表面的大自然升高地。答案：""山""。
""_""是在九之后的数字。答案: ""","[30802, 232]",十,"[260, 3006, 371, 734, 29873, 841]",ten
"""_""是在九百九十九之后的数值。答案：""千""。
""_""是数值，等于10个十。答案：""百""。
""_""是身体的一部分，包含大脑、眼睛、耳朵、鼻子和嘴巴。答案: ""","[31584, 232]",头,"[540, 2343, 298, 2813, 29882, 354]",head
"""_""是《星球大战》系列中的一个角色。答案：""汉""。
""_""是未指定或未识别的事物。答案：""项""。
""_""是你可以购买商品或服务的地方。答案: ""","[31758, 232]",店,"[269, 18296, 19032, 528, 17394, 29879, 845]",shop
"""_""用来为设备供电。答案：""电""。
""_""用来制作家具。答案：""木""。
""_""是某种材料的长而窄的一片。答案: ""","[31217, 233]",条,"[710, 269, 380, 851, 10076, 17820, 29879, 303, 17010]",strip
"""_""是人们通常进行工作的地方。答案：""局""。
""_""是被视为个体的人类。答案：""人""。
""_""是城市、镇或村庄中的公共道路。答案: ""","[30813, 235]",街,"[710, 269, 29352, 380, 11952, 12243, 851, 13045, 29879, 303]",street
"""_""是用来描述人们居住的住宅单元的术语。答案：""户""。
""_""常见于香蕉。答案：""黄""。
""_""用来构成一个整体。答案: ""","[30636, 236]",部,"[3300, 862, 1595, 3274, 610, 760, 282, 29886]",part
"""_""是在七之后的数字。答案：""八""。
""_""用来在海滩上建造城堡。答案：""沙""。
""_""用来看我们周围的一切。答案: ""","[30895, 234]",目,"[29872, 1032, 10977, 321]",eye
"""_""是某种材料的长而窄的一片。答案：""条""。
""_""用来表示某物发展中的不同形态或阶段。答案：""版""。
""_""是开阔土地的广阔区域，用来种植作物。答案: ""","[31632, 232]",场,"[1746, 29888, 7241, 5713, 2671, 29607, 285]",field
"""_""在排球和网球等运动中用来划分比赛区域。答案：""网""。
""_""是右的相反方向。答案：""左""。
""_""是某事物是、曾是或将要建立的位置。答案: ""","[31702, 232]",址,"[269, 1039, 3268, 1354, 2746, 7845, 29879]",site
"""_""是对过去事件的研究，尤其是人类事务。答案：""史""。
""_""用来清洁表面或覆盖身体。答案：""布""。
""_""用来找出词语的意义。答案: ""","[31474, 233]",意,"[6593, 12676, 286, 592, 29885, 1004, 2099]",meaning
"""_""是人们通常进行工作的地方。答案：""局""。
""_""是在竞赛或战斗中输掉时的体验。答案：""败""。
""_""是一种艺术形式，涉及到身体的运动，通常是有节奏的并伴随音乐。答案: ""","[31939, 235]",舞,"[270, 1146, 29881, 17948, 1388, 6025, 18386]",dance
"""_""是在四之后的数字。答案：""五""。
""_""是一种储存机械能量并且可以被压缩或拉伸的装置。答案：""春""。
""_""是语言中单独的、有意义的元素，与其他字一起（或有时单独）用来构成句子，当书写或打印时，通常在两边显示为空格。答案: ""","[30578, 232]",字,"[1742, 8879, 29893, 6365, 827, 13762, 281, 1734]",word
"""_""是一大片流动的水体，通常流入海洋或海。答案：""河""。
""_""是覆盖地球大部分表面的大片盐水。答案：""洋""。
""_""是一起使用或被视为一个单位的两件事物的集合。答案: ""","[31960, 232]",双,"[3300, 3274, 18784, 282, 29886, 5101]",pair
"""_""是对听众发表的正式讲话或演说。答案：""话""。
""_""用于烹饪和提供温暖。答案：""火""。
""_""用来坐和休息。答案: ""","[31780, 232]",座,"[269, 12949, 7205, 409, 29879, 344]",seat
"""_""是一小片静止的水体。答案：""池""。
""_""是开阔土地的广阔区域，用来种植作物。答案：""场""。
""_""用来照亮黑暗的空间。答案: ""","[30867, 232]",光,"[492, 14172, 4366, 3473, 301, 619, 29880, 3578]",light
"""_""用于种植树木和作物。答案：""土""。
""_""位于人类和动物头上。答案：""发""。
""_""是在九百九十九之后的数值。答案: ""","[31159, 232]",千,"[260, 10405, 266, 12595, 386, 29873, 7693]",thousand
"""_""用来测量某物移动的快慢。答案：""速""。
""_""是一种高耸的结构，可用于观察、通信或存储等各种目的。答案：""塔""。
""_""是一个经常与寒冷和极地地区相关的基本方向。答案: ""","[30662, 232]",北,"[6641, 1217, 3643, 29876, 302, 15459, 694]",north
"""_""是四边相等且四个角都是直角的形状。答案：""方""。
""_""用来制作家具。答案：""木""。
""_""用来执行特定任务或生产某物。答案: ""","[31429, 233]",机,"[7672, 655, 5825, 611, 4933, 8628, 286, 23523, 29885]",machine
"""_""是组织或政府中拥有权威职位的人。答案：""官""。
""_""是在九百九十九之后的数值。答案：""千""。
""_""用来测量时间。答案: ""","[30594, 233]",时,"[19538, 9346, 931, 260, 2034, 2230, 5335, 29873]",time
"""_""是在竞赛或战斗中输掉时的体验。答案：""败""。
""_""是以温暖的天气为特征的季节。答案：""夏""。
""_""是促进或增强福祉的东西。答案: ""","[31107, 232]",利,"[289, 3856, 7795, 13982, 367, 915, 1785, 29890, 14169]",benefit
"""_""是乡村地区一小群房屋的社区或群体。答案：""村""。
""_""用来执行特定任务或生产某物。答案：""机""。
""_""是某人或某物位于或被放置的地方。答案: ""","[30956, 231]",位,"[2602, 772, 3283, 13686, 1066, 282, 29886, 926, 1129]",position
"""_""是常用于珠宝的贵金属。答案：""金""。
""_""用来移除文本或数据。答案：""删""。
""_""是某些国家或帝国的主要行政划分。答案: ""","[31600, 234]",省,"[12291, 558, 771, 544, 1326, 410, 282, 8482, 29886, 16123]",province
"""_""是城市、镇或村庄中的公共道路。答案：""街""。
""_""是某物的类别或类型。答案：""种""。
""_""是股票、债券或其他证券被买卖的地方。答案: ""","[31398, 231]",交,"[5566, 29872, 735, 6543, 14523, 429, 321]",exchange
"""_""用来识别或描述物体的外观。答案：""色""。
""_""是用来描述人们居住的住宅单元的术语。答案：""户""。
""_""是距离某物的边缘或外界等距离的点。答案: ""","[30275, 231]",中,"[2460, 6563, 17662, 286, 7256, 29885, 7145, 3737]",middle
"""_""用来抓取或持有物体。答案：""手""。
""_""是在八之后的数字。答案：""九""。
""_""是你与之共享亲密个人关系的人。答案: ""","[31373, 232]",友,"[29888, 1424, 18326, 7932, 5121, 1341, 3484, 285]",friend
"""_""是右的相反方向。答案：""左""。
""_""是某物的明显部分或子分区。答案：""段""。
""_""用来识别或描述物体的外观。答案: ""","[31085, 235]",色,"[1302, 274, 10965, 29883, 784, 2780, 2927, 1111, 1054]",color
"""_""是常用于珠宝的贵金属。答案：""金""。
""_""是由笔、铅笔或画笔等制成的狭长连续标记。答案：""线""。
""_""是某物的类别或类型。答案: ""","[31893, 234]",种,"[2924, 9089, 14380, 19015, 1984, 413, 29895, 8506]",kind
"""_""是覆盖地球大部分表面的大片盐水。答案：""洋""。
""_""是某人或某物位于或被放置的地方。答案：""位""。
""_""是在法庭程序中主持审判的人，无论是独自一人还是作为评判团的一部分。答案: ""","[31791, 232]",判,"[432, 4900, 17675, 3623, 6577, 16833, 29926]",judge
"""_""是某事物是、曾是或将要建立的位置。答案：""址""。
""_""是大气中浮动的凝结水蒸气的可见质量。答案：""云""。
""_""是学生去学习的地方。答案: ""","[31071, 233]",校,"[885, 269, 816, 1364, 3762, 27041, 29879, 1557]",school
"""_""是大气中浮动的凝结水蒸气的可见质量。答案：""云""。
""_""用来在海滩上建造城堡。答案：""沙""。
""_""是具有特定目的或功能的建筑物。答案: ""","[31901, 233]",构,"[710, 269, 380, 2281, 3829, 23905, 851, 4984, 29879, 303, 10582, 6220]",structure
"""_""是某些国家或帝国的主要行政划分。答案：""省""。
""_""用来识别或描述物体的外观。答案：""色""。
""_""是作为正式服装的一部分围绕脖子的。答案: ""","[31320, 234]",结,"[19538, 260, 22134, 2034, 29873]",tie
"""_""用来为设备供电。答案：""电""。
""_""是我们行走和建造房屋的地方。答案：""地""。
""_""用来阐释一个观点或概念。答案: ""","[31507, 231]",例,"[29872, 735, 4392, 4773, 429, 1342, 321]",example
"""_""是山丘或山脉之间的低地，通常有河流穿过。答案：""谷""。
""_""用来携带物品。答案：""包""。
""_""是人的头的前部，包括额头、眼睛、鼻子和嘴巴。答案: ""","[30806, 236]",面,"[29888, 5444, 3700, 17470, 2161, 2258, 4024, 285]",face
"""_""是传统社会中由家庭或社区通过社会、经济、宗教或血缘关系链接的社会分支。答案：""族""。
""_""是一些位于一起、聚集在一起或被归类在一起的人或物。答案：""群""。
""_""用来连接被河流或道路等障碍分隔的两个地区。答案: ""","[31749, 233]",桥,"[289, 19515, 12945, 18419, 1506, 29890, 1182, 28635]",bridge
"""_""用来构成一个整体。答案：""部""。
""_""是在三之后的整数。答案：""四""。
""_""是未指定或未识别的事物。答案: ""","[31888, 236]",项,"[568, 667, 474, 277, 29875, 2944, 372]",item
"""_""是构成地球表面部分的固体矿物材料。答案：""岩""。
""_""是在九之后的数字。答案：""十""。
""_""用来移除文本或数据。答案: ""","[31916, 232]",删,"[270, 311, 5217, 29881, 6144, 316, 628, 7374, 8143]",delete
"""_""是在二之后的数字。答案：""三""。
""_""是乡村地区一小群房屋的社区或群体。答案：""村""。
""_""是一些位于一起、聚集在一起或被归类在一起的人或物。答案: ""","[31829, 234]",群,"[29887, 2972, 4071, 629, 2318, 330, 867, 17170]",group
"""_""是常用于珠宝的贵金属。答案：""金""。
""_""是常与爱情和激情相关联的颜色。答案：""红""。
""_""是天生的才能或技能。答案: ""","[31979, 233]",才,"[24242, 20411, 260, 11062, 941, 17694, 29873, 5969]",talent
"""_""是在竞赛或战斗中输掉时的体验。答案：""败""。
""_""是在九百九十九之后的数值。答案：""千""。
""_""是提供愉悦或满足感知体验的特征。答案: ""","[30630, 234]",美,"[289, 6562, 367, 915, 29890, 15409]",beauty
"""_""常见于粉笔，用于在黑板上写字。答案：""白""。
""_""是构成地球表面部分的固体矿物材料。答案：""岩""。
""_""用来支持或抬高某物。答案: ""","[31037, 232]",台,"[2174, 13974, 18870, 715, 572, 12120, 7481, 282, 29886]",platform
"""_""是一种通常甜的并且来自植物的食物类型。答案：""果""。
""_""用来看我们周围的一切。答案：""目""。
""_""是人们居住的地方。答案: ""","[31654, 232]",屋,"[10774, 298, 29882, 3699, 9261, 1251, 8697, 5089]",house
"""_""是通常用于阅读的平面物体。答案：""平""。
""_""是在九百九十九之后的数值。答案：""千""。
""_""是太阳系中心的一颗恒星，为地球提供光和热。答案: ""","[31430, 236]",阳,"[269, 11445, 480, 2146, 6575, 29879]",sun
"""_""是构成地球表面部分的固体矿物材料。答案：""岩""。
""_""是具有特定目的或功能的建筑物。答案：""构""。
""_""是为特定目的聚集的人，通常用于讨论或决策。答案: ""","[30437, 231]",会,"[5870, 11781, 286, 17897, 592, 29885, 1004]",meeting
"""_""是在冬季从天空降落的一种降水形式。答案：""雪""。
""_""是通常用于阅读的平面物体。答案：""平""。
""_""是对过去事件的研究，尤其是人类事务。答案: ""","[30911, 232]",史,"[670, 4955, 298, 3603, 7251, 29882, 2918, 9825, 16211, 22880, 18434]",history
"""_""是对过去事件的研究，尤其是人类事务。答案：""史""。
""_""用来照亮黑暗的空间。答案：""光""。
""_""是山丘或山脉之间的低地，通常有河流穿过。答案: ""","[31112, 235]",谷,"[2947, 1564, 22044, 28519, 659, 325, 29894, 19599, 791]",valley
"""_""是男性的一个例子。答案：""男""。
""_""是空间中的一个特定位置。答案：""点""。
""_""是四边相等且四个角都是直角的形状。答案: ""","[30525, 233]",方,"[18074, 269, 26613, 3044, 6862, 10674, 17619, 29879]",square
"""_""是未指定或未识别的事物。答案：""项""。
""_""是一种储存机械能量并且可以被压缩或拉伸的装置。答案：""春""。
""_""用来描述大约同时代出生和生活的所有人。答案: ""","[30690, 231]",代,"[1176, 1885, 479, 2531, 18530, 12623, 29887, 1737, 330, 4738]",generation
"""_""是常用于珠宝的贵金属。答案：""金""。
""_""是比洋小的大片盐水。答案：""海""。
""_""是指向北的基本方向的相反方向。答案: ""","[30601, 232]",南,"[578, 269, 577, 13267, 7062, 29879, 3669]",south
"""_""是24小时的时期，通常理解为地球完成一次自转所需的时间。答案：""日""。
""_""是我们行走和建造房屋的地方。答案：""地""。
""_""是人中被视为道德上好或可取的品质。答案: ""","[31169, 232]",德,"[3516, 1403, 10636, 4610, 15389, 27935, 325, 29894, 2405]",virtue
"""_""是动物身体从脊柱基部延伸出的部分。答案：""尾""。
""_""用来阅读故事。答案：""书""。
""_""是传统社会中由家庭或社区通过社会、经济、宗教或血缘关系链接的社会分支。答案: ""","[30999, 233]",族,"[3367, 9434, 260, 509, 3626, 29873, 534, 29563]",tribe
"""_""是城市、镇或村庄中的公共道路。答案：""街""。
""_""常见于粉笔，用于在黑板上写字。答案：""白""。
""_""是人们居住和工作的大型人类聚居地。答案: ""","[30626, 232]",城,"[4583, 455, 274, 29883, 7537, 4272, 12690, 20752]",city
"""_""位于人类和动物头上。答案：""发""。
""_""是我们行走和建造房屋的地方。答案：""地""。
""_""用来交流思想和观点。答案: ""","[31505, 235]",语,"[433, 6468, 425, 10906, 11675, 301, 4086, 6361, 3893, 29880]",language
"""_""是未指定或未识别的事物。答案：""项""。
""_""是未到青春期的年轻人类。答案：""子""。
""_""用来测量某物移动的快慢。答案: ""","[31859, 236]",速,"[269, 1028, 6210, 961, 805, 5965, 19322, 29879]",speed
"""_""是在三之后的整数。答案：""四""。
""_""是在七之后的数字。答案：""八""。
""_""是我们行走和建造房屋的地方。答案: ""","[30533, 232]",地,"[2057, 5962, 29887, 4071, 629, 330, 867, 17170]",ground
"""_""是人中被视为道德上好或可取的品质。答案：""德""。
""_""是我们行走和建造房屋的地方。答案：""地""。
""_""是用来描述向前移动或取得进展的术语。答案: ""","[31174, 235]",进,"[29874, 594, 6564, 263, 328, 17263, 3061]",advance
"""_""是一大片流动的水体，通常流入海洋或海。答案：""河""。
""_""是一种常用于放松或取暖的饮料。答案：""茶""。
""_""是尝试达成某事的行为。答案: ""","[31787, 235]",试,"[29874, 263, 4218, 1098, 15127, 1131, 21609, 271, 472]",attempt
