prompt,out_token_id,out_token_str,latent_token_id,latent_token_str
"""_""是常与爱情和激情相关联的颜色。答案：""红""。
""_""是常用于烹饪并在许多国家是主食的谷物。答案：""米""。
""_""是夜空中发光的天体。答案: ""","[30900, 233]",星,"[380, 269, 29879, 5810, 303, 5173, 8508, 9523]",star
"""_""用来在海滩上建造城堡。答案：""沙""。
""_""用来清洁表面或覆盖身体。答案：""布""。
""_""是一种储存机械能量并且可以被压缩或拉伸的装置。答案: ""","[31031, 233]",春,"[15099, 4278, 269, 6709, 29879, 1028, 7689, 805]",spring
"""_""是一个泵血贯穿全身的器官。答案：""心""。
""_""位于人类和动物头上。答案：""发""。
""_""是绕着行星运转的自然卫星。答案: ""","[30534, 233]",月,"[2730, 286, 29885, 18786, 4346]",moon
"""_""是你与之共享亲密个人关系的人。答案：""友""。
""_""用来阅读故事。答案：""书""。
""_""用来制作家具。答案: ""","[30710, 233]",木,"[827, 281, 29893, 8879, 8112, 6115]",wood
"""_""是在竞赛或战斗中输掉时的体验。答案：""败""。
""_""是某事物是、曾是或将要建立的位置。答案：""址""。
""_""是乡村地区一小群房屋的社区或群体。答案: ""","[30402, 233]",村,"[3516, 4213, 325, 21031, 17191, 11928, 28765, 29894, 5720, 1403]",village
"""_""是动物身体从脊柱基部延伸出的部分。答案：""尾""。
""_""是《星球大战》系列中的一个角色。答案：""汉""。
""_""是主要覆盖着树木和下层植被的大面积地区。答案: ""","[30853, 233]",林,"[1079, 363, 1181, 29888, 26839, 13569, 285, 1701, 1454]",forest
"""_""是在八之后的数字。答案：""九""。
""_""是天生的才能或技能。答案：""才""。
""_""是一种通常甜的并且来自植物的食物类型。答案: ""","[30801, 233]",果,"[15774, 1424, 29888, 1341, 285]",fruit
"""_""是一加一的和。答案：""二""。
""_""用来阐释一个观点或概念。答案：""例""。
""_""是一个线条相互交叉形成一系列方形或长方形的网络。答案: ""","[31168, 233]",格,"[7720, 6856, 29887, 629, 867, 330]",grid
"""_""是在四之后的数字。答案：""五""。
""_""是地球表面的大自然升高地。答案：""山""。
""_""是一首带有歌词的音乐作品。答案: ""","[31173, 233]",歌,"[578, 21453, 1100, 269, 29879, 4823, 1487, 577]",song
"""_""用来进行足球和篮球等运动。答案：""球""。
""_""是在四之后的数字。答案：""五""。
""_""对生命至关重要，用于饮用和清洁。答案: ""","[30716, 233]",水,"[281, 11324, 16699, 13405, 4094, 29893, 2766]",water
"""_""是人们通常进行工作的地方。答案：""局""。
""_""是一个泵血贯穿全身的器官。答案：""心""。
""_""是《星球大战》系列中的一个角色。答案: ""","[31593, 233]",汉,"[379, 5952, 7169, 29950, 24704]",Han
"""_""是一加一的和。答案：""二""。
""_""是在二之后的数字。答案：""三""。
""_""是一小片静止的水体。答案: ""","[31853, 233]",池,"[29886, 12509, 1129, 1112, 772, 2818, 282]",pond
"""_""是常用于烹饪并在许多国家是主食的谷物。答案：""米""。
""_""是火车或公共汽车定期停靠以便乘客上下车的地方。答案：""站""。
""_""用来在海滩上建造城堡。答案: ""","[31476, 233]",沙,"[9753, 269, 29879, 28455, 872, 4977, 11982]",sand
"""_""是提供愉悦或满足感知体验的特征。答案：""美""。
""_""是某事物是、曾是或将要建立的位置。答案：""址""。
""_""是一大片流动的水体，通常流入海洋或海。答案: ""","[30828, 233]",河,"[364, 9050, 1150, 374, 4401, 8580, 29878, 3511, 10107]",river
"""_""是在七之后的数字。答案：""八""。
""_""是覆盖地球大部分表面的大片盐水。答案：""洋""。
""_""是一个社会或政府为了处理犯罪、商业协议和社会关系而发展的规则系统。答案: ""","[30545, 233]",法,"[301, 433, 10653, 29880, 4307, 425]",law
"""_""是某物的明显部分或子分区。答案：""段""。
""_""是在法庭程序中主持审判的人，无论是独自一人还是作为评判团的一部分。答案：""判""。
""_""是一种通过物质或空间传递能量的扰动。答案: ""","[31529, 233]",波,"[281, 11324, 27766, 10742, 2766, 29893]",wave
"""_""用来看我们周围的一切。答案：""目""。
""_""是一个线条相互交叉形成一系列方形或长方形的网络。答案：""格""。
""_""是覆盖地球大部分表面的大片盐水。答案: ""","[31534, 233]",洋,"[25802, 288, 542, 23474, 29877, 12954]",ocean
"""_""是作为正式服装的一部分围绕脖子的。答案：""结""。
""_""在排球和网球等运动中用来划分比赛区域。答案：""网""。
""_""是自然形成的、足够人进入的地下空间。答案: ""","[31886, 233]",洞,"[274, 24230, 5777, 18346, 1113, 29883]",cave
"""_""是在六之后的数字。答案：""七""。
""_""是一个经常与寒冷和极地地区相关的基本方向。答案：""北""。
""_""是比洋小的大片盐水。答案: ""","[30581, 233]",海,"[344, 269, 29879, 7205, 409]",sea
"""_""用于进入或离开房间。答案：""门""。
""_""用来阐释一个观点或概念。答案：""例""。
""_""是被陆地包围的大片水体。答案: ""","[31496, 233]",湖,"[301, 24591, 433, 29880, 19437, 425, 18170]",lake
"""_""用来归还购买的物品。答案：""回""。
""_""用来构成一个整体。答案：""部""。
""_""用来提供信息或数据。答案: ""","[31193, 233]",源,"[578, 269, 3669, 29879, 4993, 2752, 577]",source
"""_""是开阔土地的广阔区域，用来种植作物。答案：""场""。
""_""是在四之后的数字。答案：""五""。
""_""用于烹饪和提供温暖。答案: ""","[31313, 234]",火,"[8696, 28034, 5713, 29888, 13734, 285, 3974, 7241]",fire
"""_""是指向北的基本方向的相反方向。答案：""南""。
""_""是男性的一个例子。答案：""男""。
""_""是空间中的一个特定位置。答案: ""","[30940, 234]",点,"[29886, 1129, 1298, 772, 3149, 11899, 282]",point
"""_""是学生去学习的地方。答案：""校""。
""_""常见于香蕉。答案：""黄""。
""_""用来表示某物发展中的不同形态或阶段。答案: ""","[30845, 234]",版,"[2453, 325, 1147, 345, 369, 3259, 1224, 874, 29894, 1873]",version
"""_""是一些位于一起、聚集在一起或被归类在一起的人或物。答案：""群""。
""_""是构成地球表面部分的固体矿物材料。答案：""岩""。
""_""用来进行足球和篮球等运动。答案: ""","[31539, 234]",球,"[29890, 8287, 6411, 2291, 2135, 5521, 9922, 289]",ball
"""_""是被陆地包围的大片水体。答案：""湖""。
""_""是某物的明显部分或子分区。答案：""段""。
""_""是可以挂在墙上的艺术作品。答案: ""","[31046, 234]",画,"[3274, 29886, 20413, 3300, 6788, 10675, 282]",painting
"""_""是地球表面的大自然升高地。答案：""山""。
""_""是指向北的基本方向的相反方向。答案：""南""。
""_""是火车或公共汽车定期停靠以便乘客上下车的地方。答案: ""","[31433, 234]",站,"[380, 269, 29879, 1002, 303, 5173, 6112, 19569, 5073, 23436, 9523]",station
"""_""用于进入或离开房间。答案：""门""。
""_""是生下孩子的女性。答案：""母""。
""_""是常用于烹饪并在许多国家是主食的谷物。答案: ""","[31902, 234]",米,"[364, 9597, 19408, 2200, 374, 11674, 29878, 10107]",rice
"""_""用来连接被河流或道路等障碍分隔的两个地区。答案：""桥""。
""_""用来归还购买的物品。答案：""回""。
""_""是常与爱情和激情相关联的颜色。答案: ""","[31869, 234]",红,"[337, 2654, 364, 276, 29878, 1127]",red
"""_""用来阐释一个观点或概念。答案：""例""。
""_""用来清洁表面或覆盖身体。答案：""布""。
""_""是由笔、铅笔或画笔等制成的狭长连续标记。答案: ""","[31532, 234]",线,"[301, 619, 1196, 6276, 492, 29880, 1220, 1915]",line
"""_""是距离某物的边缘或外界等距离的点。答案：""中""。
""_""是在七之后的数字。答案：""八""。
""_""在排球和网球等运动中用来划分比赛区域。答案: ""","[31222, 234]",网,"[302, 29876, 7787, 1212, 484, 452]",net
"""_""是人中被视为道德上好或可取的品质。答案：""德""。
""_""用来表示某物发展中的不同形态或阶段。答案：""版""。
""_""常作为礼物赠送，并可在花园中找到。答案: ""","[30830, 235]",花,"[1652, 4972, 5685, 1579, 29888, 1731, 28149, 285]",flower
"""_""用来连接被河流或道路等障碍分隔的两个地区。答案：""桥""。
""_""是一个线条相互交叉形成一系列方形或长方形的网络。答案：""格""。
""_""是一种常用于放松或取暖的饮料。答案: ""","[31954, 235]",茶,"[260, 734, 29873, 23429, 371]",tea
"""_""是在六之后的数字。答案：""七""。
""_""用来测量时间。答案：""时""。
""_""用于行走和跑步。答案: ""","[31722, 235]",足,"[5431, 7953, 1181, 6661, 29888, 3661, 285, 1701]",foot
"""_""用来携带物品。答案：""包""。
""_""是数值，等于10个十。答案：""百""。
""_""是常用于珠宝的贵金属。答案: ""","[30659, 236]",金,"[29887, 1484, 7684, 15192, 330, 748]",gold
"""_""是我们行走和建造房屋的地方。答案：""地""。
""_""用来为设备供电。答案：""电""。
""_""用于进入或离开房间。答案: ""","[31649, 236]",门,"[1867, 437, 17433, 270, 3050, 29881]",door
"""_""用来吃食物和说话。答案：""口""。
""_""是24小时的时期，通常理解为地球完成一次自转所需的时间。答案：""日""。
""_""是在冬季从天空降落的一种降水形式。答案: ""","[31731, 236]",雪,"[16586, 269, 29879, 5807, 15007]",snow
"""_""是空间中的一个特定位置。答案：""点""。
""_""用来构成一个整体。答案：""部""。
""_""是一种大型家养动物，有四条腿，常用于骑乘和赛跑。答案: ""","[31530, 236]",马,"[11231, 1251, 4029, 10435, 298, 29882, 2015, 5089]",horse
"""_""是通常用于阅读的平面物体。答案：""平""。
""_""是被视为个体的人类。答案：""人""。
""_""常见于香蕉。答案: ""","[31491, 236]",黄,"[4099, 8007, 29891, 29136, 13328, 343]",yellow
"""_""是传统社会中由家庭或社区通过社会、经济、宗教或血缘关系链接的社会分支。答案：""族""。
""_""是一种大型家养动物，有四条腿，常用于骑乘和赛跑。答案：""马""。
""_""常见于粉笔，用于在黑板上写字。答案: ""","[30868, 234]",白,"[281, 377, 1332, 10921, 29893, 4796]",white
"""_""是一大片流动的水体，通常流入海洋或海。答案：""河""。
""_""位于人类和动物头上。答案：""发""。
""_""是在零之后、二之前的数字。答案: ""","[30287, 231]",一,"[288, 265, 650, 373, 697, 29877]",one
"""_""用于种植树木和作物。答案：""土""。
""_""是一小片静止的水体。答案：""池""。
""_""是一加一的和。答案: ""","[30685, 231]",二,"[260, 7516, 3252, 1023, 29873, 10184]",two
"""_""是常用于珠宝的贵金属。答案：""金""。
""_""用于种植树木和作物。答案：""土""。
""_""是在二之后的数字。答案: ""","[30457, 231]",三,"[260, 12455, 266, 1468, 2211, 29873, 386, 17536]",three
"""_""是对听众发表的正式讲话或演说。答案：""话""。
""_""是在五之后的数字。答案：""六""。
""_""是在三之后的整数。答案: ""","[30928, 232]",四,"[17823, 1181, 12584, 29888, 3023, 285, 1701]",four
"""_""是一个泵血贯穿全身的器官。答案：""心""。
""_""用来连接被河流或道路等障碍分隔的两个地区。答案：""桥""。
""_""是在四之后的数字。答案: ""","[30904, 231]",五,"[5713, 29888, 20818, 5320, 285, 7241]",five
"""_""用来构成一个整体。答案：""部""。
""_""用来表示某物发展中的不同形态或阶段。答案：""版""。
""_""是在五之后的数字。答案: ""","[31304, 232]",六,"[1039, 269, 29879, 4832, 1354, 28319]",six
"""_""是空间中的一个特定位置。答案：""点""。
""_""是在竞赛或战斗中输掉时的体验。答案：""败""。
""_""是在六之后的数字。答案: ""","[31425, 231]",七,"[344, 9881, 269, 29879, 409]",seven
"""_""是未指定或未识别的事物。答案：""项""。
""_""是为特定目的聚集的人，通常用于讨论或决策。答案：""会""。
""_""是在七之后的数字。答案: ""","[31044, 232]",八,"[15761, 321, 29319, 29872, 10096, 9475]",eight
"""_""是人们通常进行工作的地方。答案：""局""。
""_""是一种通常甜的并且来自植物的食物类型。答案：""果""。
""_""是在八之后的数字。答案: ""","[31321, 231]",九,"[302, 17081, 29876, 14183, 6836, 1240]",nine
"""_""用来表示某物发展中的不同形态或阶段。答案：""版""。
""_""是地球表面的大自然升高地。答案：""山""。
""_""是在九之后的数字。答案: ""","[30802, 232]",十,"[260, 734, 841, 29873, 371, 3006]",ten
"""_""是在九百九十九之后的数值。答案：""千""。
""_""是数值，等于10个十。答案：""百""。
""_""是身体的一部分，包含大脑、眼睛、耳朵、鼻子和嘴巴。答案: ""","[31584, 232]",头,"[298, 29882, 2343, 354, 540, 2813]",head
"""_""是《星球大战》系列中的一个角色。答案：""汉""。
""_""是未指定或未识别的事物。答案：""项""。
""_""是你可以购买商品或服务的地方。答案: ""","[31758, 232]",店,"[528, 17394, 19032, 269, 18296, 29879, 845]",shop
"""_""用来为设备供电。答案：""电""。
""_""用来制作家具。答案：""木""。
""_""是某种材料的长而窄的一片。答案: ""","[31217, 233]",条,"[380, 10076, 851, 269, 710, 29879, 303, 17820, 17010]",strip
"""_""是人们通常进行工作的地方。答案：""局""。
""_""是被视为个体的人类。答案：""人""。
""_""是城市、镇或村庄中的公共道路。答案: ""","[30813, 235]",街,"[380, 851, 269, 710, 29879, 13045, 303, 11952, 12243, 29352]",street
"""_""是用来描述人们居住的住宅单元的术语。答案：""户""。
""_""常见于香蕉。答案：""黄""。
""_""用来构成一个整体。答案: ""","[30636, 236]",部,"[3274, 29886, 862, 3300, 1595, 610, 760, 282]",part
"""_""是在七之后的数字。答案：""八""。
""_""用来在海滩上建造城堡。答案：""沙""。
""_""用来看我们周围的一切。答案: ""","[30895, 234]",目,"[321, 10977, 29872, 1032]",eye
"""_""是某种材料的长而窄的一片。答案：""条""。
""_""用来表示某物发展中的不同形态或阶段。答案：""版""。
""_""是开阔土地的广阔区域，用来种植作物。答案: ""","[31632, 232]",场,"[7241, 5713, 29888, 1746, 2671, 285, 29607]",field
"""_""在排球和网球等运动中用来划分比赛区域。答案：""网""。
""_""是右的相反方向。答案：""左""。
""_""是某事物是、曾是或将要建立的位置。答案: ""","[31702, 232]",址,"[1039, 2746, 269, 29879, 1354, 7845, 3268]",site
"""_""是对过去事件的研究，尤其是人类事务。答案：""史""。
""_""用来清洁表面或覆盖身体。答案：""布""。
""_""用来找出词语的意义。答案: ""","[31474, 233]",意,"[592, 12676, 2099, 286, 6593, 29885, 1004]",meaning
"""_""是人们通常进行工作的地方。答案：""局""。
""_""是在竞赛或战斗中输掉时的体验。答案：""败""。
""_""是一种艺术形式，涉及到身体的运动，通常是有节奏的并伴随音乐。答案: ""","[31939, 235]",舞,"[6025, 1388, 29881, 17948, 270, 1146, 18386]",dance
"""_""是在四之后的数字。答案：""五""。
""_""是一种储存机械能量并且可以被压缩或拉伸的装置。答案：""春""。
""_""是语言中单独的、有意义的元素，与其他字一起（或有时单独）用来构成句子，当书写或打印时，通常在两边显示为空格。答案: ""","[30578, 232]",字,"[827, 281, 6365, 1734, 1742, 29893, 8879, 13762]",word
"""_""是一大片流动的水体，通常流入海洋或海。答案：""河""。
""_""是覆盖地球大部分表面的大片盐水。答案：""洋""。
""_""是一起使用或被视为一个单位的两件事物的集合。答案: ""","[31960, 232]",双,"[3274, 18784, 5101, 29886, 3300, 282]",pair
"""_""是对听众发表的正式讲话或演说。答案：""话""。
""_""用于烹饪和提供温暖。答案：""火""。
""_""用来坐和休息。答案: ""","[31780, 232]",座,"[344, 269, 29879, 12949, 7205, 409]",seat
"""_""是一小片静止的水体。答案：""池""。
""_""是开阔土地的广阔区域，用来种植作物。答案：""场""。
""_""用来照亮黑暗的空间。答案: ""","[30867, 232]",光,"[14172, 301, 619, 3473, 3578, 492, 29880, 4366]",light
"""_""用于种植树木和作物。答案：""土""。
""_""位于人类和动物头上。答案：""发""。
""_""是在九百九十九之后的数值。答案: ""","[31159, 232]",千,"[260, 266, 29873, 10405, 386, 12595, 7693]",thousand
"""_""用来测量某物移动的快慢。答案：""速""。
""_""是一种高耸的结构，可用于观察、通信或存储等各种目的。答案：""塔""。
""_""是一个经常与寒冷和极地地区相关的基本方向。答案: ""","[30662, 232]",北,"[302, 3643, 1217, 15459, 6641, 29876, 694]",north
"""_""是四边相等且四个角都是直角的形状。答案：""方""。
""_""用来制作家具。答案：""木""。
""_""用来执行特定任务或生产某物。答案: ""","[31429, 233]",机,"[23523, 4933, 286, 8628, 655, 7672, 5825, 29885, 611]",machine
"""_""是组织或政府中拥有权威职位的人。答案：""官""。
""_""是在九百九十九之后的数值。答案：""千""。
""_""用来测量时间。答案: ""","[30594, 233]",时,"[260, 2230, 19538, 2034, 5335, 29873, 931, 9346]",time
"""_""是在竞赛或战斗中输掉时的体验。答案：""败""。
""_""是以温暖的天气为特征的季节。答案：""夏""。
""_""是促进或增强福祉的东西。答案: ""","[31107, 232]",利,"[29890, 13982, 1785, 367, 3856, 915, 14169, 7795, 289]",benefit
"""_""是乡村地区一小群房屋的社区或群体。答案：""村""。
""_""用来执行特定任务或生产某物。答案：""机""。
""_""是某人或某物位于或被放置的地方。答案: ""","[30956, 231]",位,"[29886, 1129, 3283, 13686, 2602, 772, 1066, 282, 926]",position
"""_""是常用于珠宝的贵金属。答案：""金""。
""_""用来移除文本或数据。答案：""删""。
""_""是某些国家或帝国的主要行政划分。答案: ""","[31600, 234]",省,"[29886, 12291, 16123, 8482, 1326, 558, 410, 771, 544, 282]",province
"""_""是城市、镇或村庄中的公共道路。答案：""街""。
""_""是某物的类别或类型。答案：""种""。
""_""是股票、债券或其他证券被买卖的地方。答案: ""","[31398, 231]",交,"[5566, 321, 429, 14523, 29872, 6543, 735]",exchange
"""_""用来识别或描述物体的外观。答案：""色""。
""_""是用来描述人们居住的住宅单元的术语。答案：""户""。
""_""是距离某物的边缘或外界等距离的点。答案: ""","[30275, 231]",中,"[6563, 2460, 286, 29885, 7145, 3737, 17662, 7256]",middle
"""_""用来抓取或持有物体。答案：""手""。
""_""是在八之后的数字。答案：""九""。
""_""是你与之共享亲密个人关系的人。答案: ""","[31373, 232]",友,"[3484, 1424, 5121, 29888, 18326, 7932, 1341, 285]",friend
"""_""是右的相反方向。答案：""左""。
""_""是某物的明显部分或子分区。答案：""段""。
""_""用来识别或描述物体的外观。答案: ""","[31085, 235]",色,"[274, 1054, 2780, 10965, 1302, 2927, 1111, 784, 29883]",color
"""_""是常用于珠宝的贵金属。答案：""金""。
""_""是由笔、铅笔或画笔等制成的狭长连续标记。答案：""线""。
""_""是某物的类别或类型。答案: ""","[31893, 234]",种,"[14380, 19015, 413, 1984, 2924, 29895, 8506, 9089]",kind
"""_""是覆盖地球大部分表面的大片盐水。答案：""洋""。
""_""是某人或某物位于或被放置的地方。答案：""位""。
""_""是在法庭程序中主持审判的人，无论是独自一人还是作为评判团的一部分。答案: ""","[31791, 232]",判,"[432, 3623, 4900, 16833, 29926, 17675, 6577]",judge
"""_""是某事物是、曾是或将要建立的位置。答案：""址""。
""_""是大气中浮动的凝结水蒸气的可见质量。答案：""云""。
""_""是学生去学习的地方。答案: ""","[31071, 233]",校,"[1364, 3762, 269, 885, 29879, 1557, 816, 27041]",school
"""_""是大气中浮动的凝结水蒸气的可见质量。答案：""云""。
""_""用来在海滩上建造城堡。答案：""沙""。
""_""是具有特定目的或功能的建筑物。答案: ""","[31901, 233]",构,"[380, 2281, 851, 269, 29879, 710, 303, 10582, 23905, 6220, 4984, 3829]",structure
"""_""是某些国家或帝国的主要行政划分。答案：""省""。
""_""用来识别或描述物体的外观。答案：""色""。
""_""是作为正式服装的一部分围绕脖子的。答案: ""","[31320, 234]",结,"[260, 19538, 2034, 22134, 29873]",tie
"""_""用来为设备供电。答案：""电""。
""_""是我们行走和建造房屋的地方。答案：""地""。
""_""用来阐释一个观点或概念。答案: ""","[31507, 231]",例,"[321, 429, 29872, 4773, 4392, 1342, 735]",example
"""_""是山丘或山脉之间的低地，通常有河流穿过。答案：""谷""。
""_""用来携带物品。答案：""包""。
""_""是人的头的前部，包括额头、眼睛、鼻子和嘴巴。答案: ""","[30806, 236]",面,"[5444, 2258, 17470, 29888, 3700, 2161, 4024, 285]",face
"""_""是传统社会中由家庭或社区通过社会、经济、宗教或血缘关系链接的社会分支。答案：""族""。
""_""是一些位于一起、聚集在一起或被归类在一起的人或物。答案：""群""。
""_""用来连接被河流或道路等障碍分隔的两个地区。答案: ""","[31749, 233]",桥,"[29890, 1182, 19515, 18419, 12945, 28635, 1506, 289]",bridge
"""_""用来构成一个整体。答案：""部""。
""_""是在三之后的整数。答案：""四""。
""_""是未指定或未识别的事物。答案: ""","[31888, 236]",项,"[277, 568, 474, 372, 29875, 667, 2944]",item
"""_""是构成地球表面部分的固体矿物材料。答案：""岩""。
""_""是在九之后的数字。答案：""十""。
""_""用来移除文本或数据。答案: ""","[31916, 232]",删,"[7374, 628, 5217, 270, 6144, 311, 316, 29881, 8143]",delete
"""_""是在二之后的数字。答案：""三""。
""_""是乡村地区一小群房屋的社区或群体。答案：""村""。
""_""是一些位于一起、聚集在一起或被归类在一起的人或物。答案: ""","[31829, 234]",群,"[2972, 2318, 29887, 629, 4071, 17170, 867, 330]",group
"""_""是常用于珠宝的贵金属。答案：""金""。
""_""是常与爱情和激情相关联的颜色。答案：""红""。
""_""是天生的才能或技能。答案: ""","[31979, 233]",才,"[260, 5969, 24242, 29873, 17694, 11062, 20411, 941]",talent
"""_""是在竞赛或战斗中输掉时的体验。答案：""败""。
""_""是在九百九十九之后的数值。答案：""千""。
""_""是提供愉悦或满足感知体验的特征。答案: ""","[30630, 234]",美,"[29890, 15409, 367, 915, 6562, 289]",beauty
"""_""常见于粉笔，用于在黑板上写字。答案：""白""。
""_""是构成地球表面部分的固体矿物材料。答案：""岩""。
""_""用来支持或抬高某物。答案: ""","[31037, 232]",台,"[7481, 715, 29886, 282, 572, 18870, 13974, 2174, 12120]",platform
"""_""是一种通常甜的并且来自植物的食物类型。答案：""果""。
""_""用来看我们周围的一切。答案：""目""。
""_""是人们居住的地方。答案: ""","[31654, 232]",屋,"[1251, 10774, 9261, 298, 3699, 29882, 5089, 8697]",house
"""_""是通常用于阅读的平面物体。答案：""平""。
""_""是在九百九十九之后的数值。答案：""千""。
""_""是太阳系中心的一颗恒星，为地球提供光和热。答案: ""","[31430, 236]",阳,"[11445, 269, 29879, 2146, 480, 6575]",sun
"""_""是构成地球表面部分的固体矿物材料。答案：""岩""。
""_""是具有特定目的或功能的建筑物。答案：""构""。
""_""是为特定目的聚集的人，通常用于讨论或决策。答案: ""","[30437, 231]",会,"[592, 17897, 286, 5870, 29885, 11781, 1004]",meeting
"""_""是在冬季从天空降落的一种降水形式。答案：""雪""。
""_""是通常用于阅读的平面物体。答案：""平""。
""_""是对过去事件的研究，尤其是人类事务。答案: ""","[30911, 232]",史,"[3603, 16211, 2918, 670, 9825, 298, 29882, 18434, 4955, 7251, 22880]",history
"""_""是对过去事件的研究，尤其是人类事务。答案：""史""。
""_""用来照亮黑暗的空间。答案：""光""。
""_""是山丘或山脉之间的低地，通常有河流穿过。答案: ""","[31112, 235]",谷,"[1564, 325, 22044, 28519, 659, 791, 29894, 2947, 19599]",valley
"""_""是男性的一个例子。答案：""男""。
""_""是空间中的一个特定位置。答案：""点""。
""_""是四边相等且四个角都是直角的形状。答案: ""","[30525, 233]",方,"[26613, 6862, 269, 29879, 10674, 17619, 3044, 18074]",square
"""_""是未指定或未识别的事物。答案：""项""。
""_""是一种储存机械能量并且可以被压缩或拉伸的装置。答案：""春""。
""_""用来描述大约同时代出生和生活的所有人。答案: ""","[30690, 231]",代,"[4738, 12623, 1885, 2531, 18530, 479, 1176, 29887, 1737, 330]",generation
"""_""是常用于珠宝的贵金属。答案：""金""。
""_""是比洋小的大片盐水。答案：""海""。
""_""是指向北的基本方向的相反方向。答案: ""","[30601, 232]",南,"[578, 269, 3669, 29879, 7062, 13267, 577]",south
"""_""是24小时的时期，通常理解为地球完成一次自转所需的时间。答案：""日""。
""_""是我们行走和建造房屋的地方。答案：""地""。
""_""是人中被视为道德上好或可取的品质。答案: ""","[31169, 232]",德,"[3516, 27935, 15389, 325, 10636, 2405, 4610, 29894, 1403]",virtue
"""_""是动物身体从脊柱基部延伸出的部分。答案：""尾""。
""_""用来阅读故事。答案：""书""。
""_""是传统社会中由家庭或社区通过社会、经济、宗教或血缘关系链接的社会分支。答案: ""","[30999, 233]",族,"[260, 29563, 9434, 3367, 509, 29873, 534, 3626]",tribe
"""_""是城市、镇或村庄中的公共道路。答案：""街""。
""_""常见于粉笔，用于在黑板上写字。答案：""白""。
""_""是人们居住和工作的大型人类聚居地。答案: ""","[30626, 232]",城,"[274, 7537, 12690, 4272, 455, 20752, 29883, 4583]",city
"""_""位于人类和动物头上。答案：""发""。
""_""是我们行走和建造房屋的地方。答案：""地""。
""_""用来交流思想和观点。答案: ""","[31505, 235]",语,"[301, 6468, 4086, 433, 11675, 29880, 10906, 6361, 425, 3893]",language
"""_""是未指定或未识别的事物。答案：""项""。
""_""是未到青春期的年轻人类。答案：""子""。
""_""用来测量某物移动的快慢。答案: ""","[31859, 236]",速,"[6210, 19322, 269, 5965, 29879, 1028, 805, 961]",speed
"""_""是在三之后的整数。答案：""四""。
""_""是在七之后的数字。答案：""八""。
""_""是我们行走和建造房屋的地方。答案: ""","[30533, 232]",地,"[29887, 629, 4071, 5962, 17170, 867, 330, 2057]",ground
"""_""是人中被视为道德上好或可取的品质。答案：""德""。
""_""是我们行走和建造房屋的地方。答案：""地""。
""_""是用来描述向前移动或取得进展的术语。答案: ""","[31174, 235]",进,"[263, 29874, 6564, 328, 594, 3061, 17263]",advance
"""_""是一大片流动的水体，通常流入海洋或海。答案：""河""。
""_""是一种常用于放松或取暖的饮料。答案：""茶""。
""_""是尝试达成某事的行为。答案: ""","[31787, 235]",试,"[15127, 263, 1131, 29874, 4218, 21609, 271, 472, 1098]",attempt
